timestamp,device_id,operating_state,load_pct,temperature_c,vibration_mm_s,current_a,power_kw,energy_kwh_5min,valve_command_pct,valve_position_pct,position_error_pct,upstream_pressure_bar,downstream_pressure_bar,flow_m3_h,differential_pressure_bar,threshold_status,data_quality_flag,is_anomaly,anomaly_type,risk_level,incident_id,expected_action
2026-07-24 23:10:00,VALVE_C,running,56.63,41.35,,0.616,0.1446,0.01205,63.59,63.8,0.21,5.127,4.177,51.24,0.95,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-24 23:15:00,VALVE_C,running,54.42,40.57,,0.633,0.1503,0.01253,62.85,63.33,0.48,5.225,4.277,49.79,0.948,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-24 23:20:00,VALVE_C,running,61.58,41.87,,0.657,0.1489,0.01241,66.7,66.46,0.25,5.383,4.524,55.14,0.859,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-24 23:25:00,VALVE_C,running,54.54,41.02,,0.647,0.1496,0.01247,62.15,62.24,0.09,5.208,4.267,52.77,0.941,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-24 23:30:00,VALVE_C,running,58.41,41.22,,0.698,0.1593,0.01328,67.21,67.1,0.12,5.351,4.427,50.97,0.924,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-24 23:35:00,VALVE_C,running,52.04,40.45,,0.596,0.1345,0.01121,60.34,60.37,0.03,5.24,4.301,49.84,0.939,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-24 23:40:00,VALVE_C,running,54.66,41.06,,0.665,0.1479,0.01232,61.87,61.61,0.26,5.239,4.236,51.61,1.003,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-24 23:45:00,VALVE_C,running,58.75,41.2,,0.635,0.1428,0.0119,67.27,67.45,0.18,5.347,4.421,53.55,0.927,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-24 23:50:00,VALVE_C,running,57.2,41.1,,0.638,0.1539,0.01282,65.88,65.78,0.1,5.289,4.338,53.19,0.951,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-24 23:55:00,VALVE_C,running,60.39,41.66,,0.654,0.152,0.01267,67.48,66.61,0.87,5.221,4.308,53.36,0.914,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 00:00:00,VALVE_C,running,49.48,40.44,,0.634,0.1405,0.01171,57.16,56.56,0.6,5.089,4.113,48.14,0.976,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 00:05:00,VALVE_C,running,46.57,39.49,,0.593,0.1413,0.01177,56.05,56.38,0.32,5.068,4.046,47.86,1.021,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 00:10:00,VALVE_C,running,49.88,40.15,,0.592,0.1421,0.01184,57.1,57.55,0.45,5.22,4.261,48.9,0.96,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 00:15:00,VALVE_C,running,55.03,41.13,,0.611,0.1505,0.01254,62.82,62.03,0.79,5.218,4.321,51.63,0.898,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 00:20:00,VALVE_C,running,49.25,39.67,,0.626,0.1517,0.01264,59.37,59.16,0.22,5.118,4.163,50.13,0.956,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 00:25:00,VALVE_C,running,49.95,41.64,,0.625,0.1432,0.01193,59.33,59.13,0.2,5.206,4.128,49.39,1.078,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 00:30:00,VALVE_C,running,48.27,40.18,,0.632,0.1419,0.01183,58.7,57.81,0.88,5.127,4.185,50.34,0.942,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 00:35:00,VALVE_C,running,52.28,40.55,,0.631,0.1496,0.01246,60.81,60.44,0.37,5.193,4.248,49.87,0.945,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 00:40:00,VALVE_C,running,52.84,41.07,,0.628,0.1502,0.01252,61.21,61.2,0.01,5.137,4.193,51.5,0.944,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 00:45:00,VALVE_C,running,54.33,41.6,,0.6,0.1396,0.01163,61.81,61.77,0.05,5.266,4.325,54.12,0.941,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 00:50:00,VALVE_C,running,51.49,40.96,,0.605,0.1413,0.01177,59.48,58.95,0.53,5.298,4.344,50.88,0.954,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 00:55:00,VALVE_C,running,51.06,40.91,,0.611,0.1433,0.01195,59.93,60.53,0.59,5.239,4.298,49.89,0.941,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 01:00:00,VALVE_C,running,51.96,39.94,,0.612,0.1458,0.01215,61.22,61.57,0.34,5.165,4.176,49.71,0.989,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 01:05:00,VALVE_C,running,50.65,40.54,,0.597,0.1447,0.01206,60.6,60.59,0.01,5.183,4.196,49.42,0.987,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 01:10:00,VALVE_C,running,50.5,41.13,,0.643,0.1415,0.01179,59.69,60.33,0.64,5.122,4.204,49.75,0.917,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 01:15:00,VALVE_C,running,49.88,40.87,,0.682,0.1568,0.01307,57.74,56.23,1.51,5.24,4.235,49.64,1.004,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 01:20:00,VALVE_C,running,54.64,42.24,,0.644,0.1507,0.01256,63.28,62.06,1.22,5.073,4.123,49.91,0.949,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 01:25:00,VALVE_C,running,56.69,40.91,,0.617,0.1348,0.01123,64.77,65.08,0.3,5.193,4.281,54.68,0.912,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 01:30:00,VALVE_C,running,56.35,41.14,,0.635,0.1464,0.0122,64.22,63.46,0.76,5.312,4.35,52.31,0.962,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 01:35:00,VALVE_C,running,54.99,40.23,,0.623,0.1447,0.01206,62.35,61.73,0.61,5.202,4.24,51.35,0.962,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 01:40:00,VALVE_C,running,53.87,40.84,,0.635,0.1547,0.01289,62.2,60.99,1.21,5.217,4.312,51.87,0.905,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 01:45:00,VALVE_C,running,54.8,40.64,,0.65,0.1537,0.01281,62.59,63.34,0.75,5.157,4.236,49.87,0.921,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 01:50:00,VALVE_C,running,56.2,41.23,,0.614,0.1404,0.0117,63.46,62.69,0.76,5.243,4.284,53.74,0.959,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 01:55:00,VALVE_C,running,56.71,42.06,,0.657,0.1575,0.01313,64.21,63.95,0.26,5.257,4.29,52.09,0.968,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 02:00:00,VALVE_C,running,50.75,40.71,,0.611,0.134,0.01117,60.47,59.94,0.53,5.217,4.247,49.78,0.97,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 02:05:00,VALVE_C,running,55.66,41.05,,0.607,0.1398,0.01165,63.07,63.42,0.35,5.293,4.359,52.06,0.934,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 02:10:00,VALVE_C,running,55.96,40.86,,0.698,0.1621,0.01351,63.87,63.56,0.31,5.22,4.185,53.62,1.035,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 02:15:00,VALVE_C,running,53.53,40.74,,0.6,0.1355,0.01129,61.15,61.01,0.14,5.113,4.206,51.82,0.906,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 02:20:00,VALVE_C,running,56.51,41.23,,0.639,0.145,0.01208,63.48,64.15,0.68,5.202,4.254,50.15,0.948,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 02:25:00,VALVE_C,running,59.61,42.11,,0.637,0.1519,0.01266,66.81,67.35,0.54,5.274,4.396,53.47,0.878,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 02:30:00,VALVE_C,running,51.93,40.74,,0.608,0.1358,0.01132,61.21,60.68,0.53,5.113,4.171,52.18,0.942,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 02:35:00,VALVE_C,running,52.05,40.86,,0.599,0.1309,0.01091,59.89,59.38,0.51,5.115,4.17,49.75,0.945,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 02:40:00,VALVE_C,running,54.75,40.65,,0.667,0.1493,0.01244,62.21,62.74,0.53,5.083,4.174,51.86,0.909,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 02:45:00,VALVE_C,running,55.86,42.01,,0.654,0.1525,0.01271,64.94,65.1,0.16,5.273,4.401,51.68,0.872,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 02:50:00,VALVE_C,running,50.99,40.16,,0.611,0.145,0.01208,59.76,60.79,1.03,5.24,4.284,50.69,0.955,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 02:55:00,VALVE_C,running,55.15,40.89,,0.675,0.1661,0.01384,64.91,65.02,0.11,5.19,4.255,53.37,0.935,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 03:00:00,VALVE_C,running,55.9,40.49,,0.662,0.1501,0.01251,65.0,65.57,0.57,5.149,4.227,50.89,0.922,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 03:05:00,VALVE_C,running,52.19,40.84,,0.62,0.1479,0.01233,60.31,59.97,0.34,5.103,4.081,49.98,1.021,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 03:10:00,VALVE_C,running,56.51,40.83,,0.636,0.1415,0.01179,64.81,64.98,0.17,5.283,4.331,52.2,0.951,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 03:15:00,VALVE_C,running,55.63,41.43,,0.639,0.1539,0.01283,62.81,62.55,0.26,5.157,4.176,52.99,0.981,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 03:20:00,VALVE_C,running,53.32,41.15,,0.635,0.1486,0.01238,62.41,62.06,0.35,5.077,4.163,50.56,0.914,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 03:25:00,VALVE_C,running,52.47,40.19,,0.608,0.1327,0.01106,61.53,61.99,0.46,5.19,4.222,49.08,0.968,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 03:30:00,VALVE_C,running,56.36,41.47,,0.631,0.1347,0.01123,63.25,63.99,0.73,5.261,4.315,52.69,0.946,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 03:35:00,VALVE_C,running,53.23,41.61,,0.645,0.1459,0.01216,62.09,61.52,0.57,5.248,4.274,50.18,0.975,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 03:40:00,VALVE_C,running,54.57,40.93,,0.604,0.135,0.01125,62.6,62.46,0.14,5.339,4.381,50.31,0.958,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 03:45:00,VALVE_C,running,48.44,41.33,,0.641,0.1481,0.01234,57.66,58.11,0.45,5.155,4.228,48.3,0.927,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 03:50:00,VALVE_C,running,53.69,41.88,,0.645,0.1525,0.01271,61.44,61.68,0.25,5.246,4.282,52.48,0.963,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 03:55:00,VALVE_C,running,51.32,39.81,,0.646,0.1595,0.01329,60.03,59.63,0.4,5.106,4.132,49.76,0.974,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 04:00:00,VALVE_C,running,56.78,40.58,,0.621,0.144,0.012,65.91,66.24,0.33,5.201,4.237,49.94,0.964,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 04:05:00,VALVE_C,running,51.71,40.55,,0.634,0.147,0.01225,61.36,61.64,0.28,5.043,4.074,48.65,0.969,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 04:10:00,VALVE_C,running,54.79,41.37,,0.628,0.1433,0.01194,63.38,63.03,0.35,5.176,4.19,51.84,0.987,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 04:15:00,VALVE_C,running,54.21,40.78,,0.629,0.1467,0.01223,61.28,61.32,0.04,5.358,4.391,50.99,0.967,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 04:20:00,VALVE_C,running,48.71,40.59,,0.603,0.1511,0.01259,57.61,58.12,0.5,5.111,4.138,49.1,0.972,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 04:25:00,VALVE_C,running,56.82,41.63,,0.626,0.1513,0.01261,65.18,65.58,0.4,5.27,4.33,51.22,0.94,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 04:30:00,VALVE_C,running,51.48,41.15,,0.606,0.1407,0.01173,60.5,59.68,0.82,5.117,4.083,49.96,1.034,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 04:35:00,VALVE_C,running,52.06,40.69,,0.623,0.144,0.012,62.39,62.77,0.38,5.125,4.146,49.98,0.979,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 04:40:00,VALVE_C,running,53.35,40.86,,0.647,0.1453,0.01211,61.11,60.6,0.5,5.262,4.321,50.41,0.941,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 04:45:00,VALVE_C,running,48.59,40.82,,0.6,0.1413,0.01178,58.25,58.21,0.04,5.167,4.213,50.0,0.954,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 04:50:00,VALVE_C,running,50.95,40.75,,0.623,0.1407,0.01173,61.56,61.7,0.14,5.2,4.236,49.92,0.964,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 04:55:00,VALVE_C,running,50.4,40.85,,0.616,0.138,0.0115,59.69,58.49,1.2,5.169,4.158,49.94,1.011,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 05:00:00,VALVE_C,running,52.98,40.79,,0.597,0.1402,0.01168,61.04,61.05,0.01,4.96,3.997,49.35,0.963,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 05:05:00,VALVE_C,running,52.85,40.3,,0.647,0.1522,0.01268,60.57,60.97,0.4,5.231,4.261,51.85,0.97,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 05:10:00,VALVE_C,running,47.47,40.32,,0.661,0.1577,0.01314,57.09,57.56,0.46,5.038,4.08,48.86,0.958,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 05:15:00,VALVE_C,running,54.14,40.68,,0.625,0.1393,0.01161,61.86,62.06,0.2,5.077,4.124,50.54,0.953,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 05:20:00,VALVE_C,running,52.63,40.88,,0.626,0.1392,0.0116,61.62,61.87,0.25,5.176,4.132,50.82,1.043,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 05:25:00,VALVE_C,running,47.86,40.63,,0.587,0.1337,0.01114,56.17,56.95,0.78,5.03,4.029,49.34,1.001,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 05:30:00,VALVE_C,running,53.83,41.21,,0.607,0.1389,0.01157,62.84,63.21,0.36,5.211,4.271,49.48,0.94,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 05:35:00,VALVE_C,running,50.44,40.96,,0.611,0.1478,0.01232,60.53,60.02,0.51,5.205,4.215,48.96,0.991,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 05:40:00,VALVE_C,running,51.83,40.24,,0.645,0.1452,0.0121,61.31,61.92,0.6,5.143,4.232,50.6,0.911,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 05:45:00,VALVE_C,running,53.04,41.28,,0.642,0.1472,0.01227,61.14,61.77,0.63,4.933,3.922,51.28,1.01,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 05:50:00,VALVE_C,running,53.34,40.24,,0.647,0.1551,0.01292,61.85,62.73,0.88,5.101,4.15,50.29,0.951,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 05:55:00,VALVE_C,running,47.46,39.59,,0.59,0.1272,0.0106,56.71,56.08,0.63,5.098,4.114,48.53,0.983,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 06:00:00,VALVE_C,running,55.33,42.2,,0.613,0.1369,0.01141,63.84,64.26,0.42,5.197,4.267,49.32,0.931,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 06:05:00,VALVE_C,running,53.37,40.47,,0.633,0.1491,0.01243,61.94,62.09,0.15,5.104,4.127,51.39,0.977,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 06:10:00,VALVE_C,running,52.43,40.74,,0.617,0.1441,0.01201,60.32,59.35,0.96,5.151,4.112,49.76,1.038,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 06:15:00,VALVE_C,running,49.67,40.38,,0.609,0.1353,0.01127,57.45,57.88,0.43,5.071,4.064,49.53,1.007,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 06:20:00,VALVE_C,running,55.95,41.18,,0.635,0.1514,0.01261,64.28,64.65,0.37,5.228,4.265,51.49,0.963,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 06:25:00,VALVE_C,running,56.35,40.9,,0.643,0.1444,0.01204,64.57,65.98,1.41,5.167,4.21,51.43,0.957,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 06:30:00,VALVE_C,running,56.87,41.22,,0.611,0.1336,0.01113,64.74,64.77,0.03,5.307,4.373,51.38,0.935,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 06:35:00,VALVE_C,running,51.0,40.6,,0.64,0.1493,0.01244,60.79,61.82,1.03,5.122,4.119,48.6,1.004,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 06:40:00,VALVE_C,running,56.02,41.73,,0.617,0.1415,0.01179,63.71,62.97,0.75,5.274,4.338,50.67,0.935,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 06:45:00,VALVE_C,running,56.14,41.67,,0.633,0.1446,0.01205,63.73,62.88,0.84,5.262,4.348,51.32,0.913,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 06:50:00,VALVE_C,running,52.5,40.72,,0.601,0.1509,0.01258,60.76,61.13,0.37,5.212,4.222,50.24,0.99,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 06:55:00,VALVE_C,running,54.38,40.54,,0.605,0.1422,0.01185,62.58,62.97,0.39,5.072,4.074,50.66,0.998,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 07:00:00,VALVE_C,running,60.51,41.78,,0.647,0.1465,0.01221,67.57,67.06,0.51,5.409,4.513,54.67,0.897,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 07:05:00,VALVE_C,running,55.61,40.97,,0.647,0.1453,0.01211,63.14,63.71,0.57,5.169,4.211,51.23,0.957,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 07:10:00,VALVE_C,running,56.46,41.41,,0.617,0.1457,0.01214,64.17,64.6,0.43,5.209,4.217,52.56,0.992,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 07:15:00,VALVE_C,running,60.82,42.24,,0.667,0.1518,0.01265,67.62,67.14,0.48,5.357,4.41,52.31,0.947,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 07:20:00,VALVE_C,running,58.75,41.31,,0.625,0.1416,0.0118,64.58,64.41,0.17,5.281,4.363,50.67,0.919,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 07:25:00,VALVE_C,running,59.56,41.27,,0.628,0.1395,0.01163,66.91,67.41,0.51,5.453,4.552,53.0,0.901,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 07:30:00,VALVE_C,running,60.11,42.46,,0.679,0.1555,0.01296,66.35,67.43,1.09,5.339,4.383,53.95,0.956,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 07:35:00,VALVE_C,running,58.1,41.25,,0.681,0.1611,0.01342,65.21,64.49,0.72,5.316,4.388,52.01,0.928,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 07:40:00,VALVE_C,running,59.75,42.19,,0.664,0.1579,0.01316,66.09,66.38,0.29,5.303,4.296,52.72,1.007,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 07:45:00,VALVE_C,running,57.15,41.67,,0.635,0.1441,0.012,65.34,64.46,0.87,5.107,4.176,52.19,0.931,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 07:50:00,VALVE_C,running,60.83,41.44,,0.63,0.1487,0.01239,68.16,67.99,0.17,5.26,4.331,53.52,0.929,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 07:55:00,VALVE_C,running,63.96,41.32,,0.646,0.1537,0.01281,70.01,70.65,0.64,5.376,4.504,55.21,0.872,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 08:00:00,VALVE_C,running,67.06,42.78,,0.68,0.1594,0.01328,72.7,71.97,0.73,5.387,4.495,55.11,0.892,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 08:05:00,VALVE_C,running,64.58,42.18,,0.663,0.1506,0.01255,71.33,71.48,0.15,5.444,4.621,56.63,0.823,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 08:10:00,VALVE_C,running,59.99,41.34,,0.69,0.1681,0.01401,66.4,66.14,0.26,5.411,4.453,52.7,0.958,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 08:15:00,VALVE_C,running,66.24,42.94,,0.641,0.147,0.01225,72.0,71.98,0.02,5.439,4.521,55.36,0.918,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 08:20:00,VALVE_C,running,60.98,41.6,,0.65,0.1543,0.01286,68.7,68.92,0.23,5.353,4.424,54.62,0.929,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 08:25:00,VALVE_C,running,66.31,41.89,,0.666,0.1548,0.0129,72.64,72.64,0.01,5.454,4.581,57.36,0.873,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 08:30:00,VALVE_C,running,64.05,42.62,,0.68,0.1611,0.01342,71.13,71.1,0.04,5.341,4.508,53.35,0.833,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 08:35:00,VALVE_C,running,64.02,42.43,,0.7,0.1618,0.01348,69.5,69.37,0.14,5.417,4.546,59.1,0.871,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 08:40:00,VALVE_C,running,66.55,42.78,,0.677,0.1613,0.01344,73.68,73.1,0.58,5.338,4.424,55.72,0.915,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 08:45:00,VALVE_C,running,64.1,41.69,,0.652,0.1441,0.01201,69.08,70.65,1.57,5.4,4.536,55.74,0.863,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 08:50:00,VALVE_C,running,66.94,42.57,,0.712,0.1635,0.01362,72.66,71.5,1.16,5.472,4.595,58.04,0.877,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 08:55:00,VALVE_C,running,60.74,40.96,,0.654,0.1587,0.01322,67.7,67.24,0.47,5.367,4.453,52.46,0.915,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 09:00:00,VALVE_C,running,73.25,42.95,,0.683,0.1549,0.01291,78.63,79.22,0.58,5.626,4.841,60.13,0.786,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 09:05:00,VALVE_C,running,69.36,43.32,,0.684,0.1524,0.0127,75.16,75.55,0.4,5.342,4.457,57.58,0.885,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 09:10:00,VALVE_C,running,69.73,43.21,,0.698,0.1526,0.01271,76.58,76.0,0.58,5.38,4.526,58.44,0.854,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 09:15:00,VALVE_C,running,66.99,42.02,,0.662,0.1522,0.01268,73.75,73.33,0.42,5.384,4.574,55.27,0.81,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 09:20:00,VALVE_C,running,72.97,42.71,,0.689,0.1538,0.01282,77.44,76.37,1.07,5.505,4.685,59.28,0.821,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 09:25:00,VALVE_C,running,67.41,42.82,,0.66,0.1407,0.01172,73.56,73.65,0.09,5.487,4.629,56.96,0.858,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 09:30:00,VALVE_C,running,73.04,43.39,,0.664,0.1581,0.01317,76.67,76.28,0.4,5.597,4.784,59.91,0.813,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 09:35:00,VALVE_C,running,67.05,42.47,,0.716,0.1606,0.01338,72.45,72.13,0.32,5.424,4.608,57.52,0.816,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 09:40:00,VALVE_C,running,72.99,42.65,,0.717,0.1669,0.01391,78.79,79.45,0.66,5.513,4.656,59.02,0.857,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 09:45:00,VALVE_C,running,68.92,41.86,,0.684,0.1555,0.01296,73.71,73.69,0.03,5.517,4.763,56.15,0.754,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 09:50:00,VALVE_C,running,74.12,43.64,,0.673,0.1498,0.01249,77.51,77.18,0.33,5.491,4.686,59.56,0.806,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 09:55:00,VALVE_C,running,72.03,43.14,,0.706,0.1555,0.01296,77.25,77.18,0.07,5.416,4.573,58.2,0.843,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 10:00:00,VALVE_C,running,74.26,43.11,,0.723,0.1707,0.01423,78.8,78.48,0.32,5.457,4.663,58.7,0.794,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 10:05:00,VALVE_C,running,73.03,43.95,,0.667,0.1451,0.01209,75.96,77.03,1.07,5.531,4.67,60.0,0.861,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 10:10:00,VALVE_C,running,71.47,43.07,,0.717,0.1629,0.01358,78.42,78.8,0.38,5.364,4.519,57.98,0.845,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 10:15:00,VALVE_C,running,69.32,42.38,,0.712,0.1659,0.01382,75.77,74.54,1.23,5.521,4.657,58.56,0.864,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 10:20:00,VALVE_C,running,71.21,42.67,,0.658,0.1579,0.01316,76.52,76.01,0.51,5.443,4.641,59.92,0.803,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 10:25:00,VALVE_C,running,75.46,44.0,,0.684,0.1604,0.01336,80.8,80.11,0.69,5.54,4.729,60.62,0.811,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-25 10:30:00,VALVE_C,running,73.9,43.89,,0.661,0.1594,0.01329,77.3,76.74,0.56,5.612,4.693,59.55,0.919,normal,ok,False,none,normal,,Rutin izlemeye devam et.
