timestamp,device_id,operating_state,load_pct,temperature_c,vibration_mm_s,current_a,power_kw,energy_kwh_5min,suction_pressure_bar,discharge_pressure_bar,flow_m3_h,differential_pressure_bar,threshold_status,data_quality_flag,is_anomaly,anomaly_type,risk_level,incident_id,expected_action
2026-07-23 07:45:00,PUMP_B,running,71.49,58.14,2.587,,,,1.807,5.57,58.8,3.763,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 07:50:00,PUMP_B,running,72.11,58.01,2.688,,,,1.774,5.604,59.39,3.829,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 07:55:00,PUMP_B,running,65.15,56.62,2.458,,,,1.789,5.275,55.56,3.487,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 08:00:00,PUMP_B,running,72.26,58.03,2.708,,,,1.771,5.537,59.89,3.766,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 08:05:00,PUMP_B,running,76.52,59.66,2.674,,,,1.804,5.572,60.72,3.768,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 08:10:00,PUMP_B,running,70.57,57.84,2.791,,,,1.803,5.509,57.38,3.706,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 08:15:00,PUMP_B,running,70.01,58.7,2.576,,,,1.835,5.433,56.52,3.598,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 08:20:00,PUMP_B,running,70.72,57.95,2.627,,,,1.834,5.468,58.97,3.634,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 08:25:00,PUMP_B,running,73.4,58.33,2.746,,,,1.755,5.552,59.25,3.797,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 08:30:00,PUMP_B,running,70.66,58.45,2.582,,,,1.826,5.422,58.88,3.596,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 08:35:00,PUMP_B,running,71.22,57.82,2.671,,,,1.856,5.399,60.06,3.543,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 08:40:00,PUMP_B,running,72.51,58.59,2.601,,,,1.773,5.431,60.19,3.658,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 08:45:00,PUMP_B,running,71.18,57.77,2.649,,,,1.817,5.442,58.0,3.625,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 08:50:00,PUMP_B,running,74.42,59.25,2.805,,,,1.828,5.59,58.66,3.762,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 08:55:00,PUMP_B,running,74.57,58.21,2.677,,,,1.807,5.479,61.39,3.672,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 09:00:00,PUMP_B,running,74.23,59.23,2.642,,,,1.833,5.608,59.76,3.775,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 09:05:00,PUMP_B,running,73.0,57.64,2.628,,,,1.808,5.556,60.47,3.748,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 09:10:00,PUMP_B,running,72.06,59.14,2.713,,,,1.833,5.445,59.53,3.612,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 09:15:00,PUMP_B,running,74.55,58.54,2.896,,,,1.857,5.57,59.6,3.713,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 09:20:00,PUMP_B,running,79.27,59.18,2.859,,,,1.789,5.707,62.98,3.919,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 09:25:00,PUMP_B,running,76.6,59.22,2.669,,,,1.825,5.702,60.52,3.877,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 09:30:00,PUMP_B,running,75.95,57.32,2.723,,,,1.812,5.589,59.26,3.777,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 09:35:00,PUMP_B,running,75.37,59.05,2.651,,,,1.858,5.609,61.13,3.751,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 09:40:00,PUMP_B,running,78.55,59.69,2.705,,,,1.86,5.612,61.36,3.752,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 09:45:00,PUMP_B,running,76.93,59.22,2.722,,,,1.837,5.668,60.33,3.831,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 09:50:00,PUMP_B,running,79.86,59.08,2.735,,,,1.772,5.754,61.81,3.982,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 09:55:00,PUMP_B,running,78.75,59.26,2.708,,,,1.801,5.636,61.11,3.835,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 10:00:00,PUMP_B,running,74.32,58.67,2.747,,,,1.779,5.612,60.73,3.833,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 10:05:00,PUMP_B,running,77.4,58.51,2.806,,,,1.868,5.582,60.98,3.714,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 10:10:00,PUMP_B,running,76.77,59.2,2.695,,,,1.898,5.714,62.25,3.816,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 10:15:00,PUMP_B,running,80.32,59.51,2.722,,,,1.812,5.681,62.62,3.869,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 10:20:00,PUMP_B,running,83.62,58.7,2.863,,,,1.741,5.707,63.53,3.966,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 10:25:00,PUMP_B,running,77.42,59.98,2.718,,,,1.834,5.645,61.34,3.811,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 10:30:00,PUMP_B,running,74.39,57.76,2.62,,,,1.843,5.599,60.96,3.756,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 10:35:00,PUMP_B,running,75.68,58.97,2.659,,,,1.837,5.602,59.47,3.765,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 10:40:00,PUMP_B,running,82.16,59.01,2.785,,,,1.788,5.79,64.39,4.002,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 10:45:00,PUMP_B,running,75.5,58.74,2.655,,,,1.823,5.674,59.23,3.851,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 10:50:00,PUMP_B,running,78.25,58.3,2.914,,,,1.797,5.593,60.95,3.796,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 10:55:00,PUMP_B,running,78.83,58.39,2.71,,,,1.814,5.572,62.56,3.758,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 11:00:00,PUMP_B,running,81.76,59.78,2.844,,,,1.844,5.634,62.93,3.79,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 11:05:00,PUMP_B,running,80.49,59.98,2.9,,,,1.84,5.745,62.86,3.904,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 11:10:00,PUMP_B,running,78.65,59.2,2.823,,,,1.768,5.597,61.42,3.829,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 11:15:00,PUMP_B,running,78.82,58.96,2.757,,,,1.767,5.684,61.6,3.917,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 11:20:00,PUMP_B,running,80.0,61.03,2.789,,,,1.783,5.615,62.64,3.832,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 11:25:00,PUMP_B,running,75.91,58.54,2.855,,,,1.789,5.511,60.41,3.722,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 11:30:00,PUMP_B,running,78.82,58.34,2.761,,,,1.778,5.726,62.59,3.948,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 11:35:00,PUMP_B,running,82.23,59.69,2.934,,,,1.794,5.799,62.88,4.005,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 11:40:00,PUMP_B,running,78.31,59.64,2.879,,,,1.749,5.63,60.43,3.882,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 11:45:00,PUMP_B,running,76.16,59.14,2.798,,,,1.807,5.581,61.95,3.773,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 11:50:00,PUMP_B,running,75.33,58.08,2.635,,,,1.884,5.603,60.86,3.719,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 11:55:00,PUMP_B,running,70.72,56.52,2.718,,,,1.786,5.507,59.41,3.722,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 12:00:00,PUMP_B,running,77.42,58.05,2.689,,,,1.799,5.651,61.85,3.852,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 12:05:00,PUMP_B,running,76.57,58.39,2.713,,,,1.794,5.616,59.72,3.822,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 12:10:00,PUMP_B,running,75.06,58.13,2.728,,,,1.816,5.683,60.18,3.867,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 12:15:00,PUMP_B,running,76.37,58.64,2.673,,,,1.858,5.766,60.22,3.909,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 12:20:00,PUMP_B,running,76.84,57.93,2.758,,,,1.778,5.569,60.26,3.791,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 12:25:00,PUMP_B,running,75.3,57.95,2.679,,,,1.826,5.568,59.81,3.742,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 12:30:00,PUMP_B,running,74.12,57.12,2.766,,,,1.812,5.596,58.22,3.785,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 12:35:00,PUMP_B,running,69.51,55.98,2.578,,,,1.807,5.389,57.65,3.582,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 12:40:00,PUMP_B,running,75.2,57.19,2.877,,,,1.787,5.644,61.39,3.857,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 12:45:00,PUMP_B,running,71.57,57.74,2.714,,,,1.891,5.409,58.49,3.518,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 12:50:00,PUMP_B,running,74.52,57.84,2.712,,,,1.798,5.499,62.01,3.702,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 12:55:00,PUMP_B,running,74.13,57.49,2.697,,,,1.887,5.512,58.9,3.625,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 13:00:00,PUMP_B,running,70.49,56.37,2.588,,,,1.88,5.471,58.57,3.591,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 13:05:00,PUMP_B,running,74.49,56.27,2.727,,,,1.856,5.515,59.02,3.66,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 13:10:00,PUMP_B,running,74.8,57.97,2.64,,,,1.793,5.607,58.28,3.814,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 13:15:00,PUMP_B,running,73.46,56.52,2.793,,,,1.849,5.635,59.51,3.786,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 13:20:00,PUMP_B,running,72.87,56.82,2.617,,,,1.791,5.492,58.57,3.701,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 13:25:00,PUMP_B,running,70.12,56.32,2.556,,,,1.846,5.545,58.41,3.699,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 13:30:00,PUMP_B,running,71.78,57.51,2.722,,,,1.776,5.481,58.8,3.705,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 13:35:00,PUMP_B,running,73.03,57.39,2.764,,,,1.86,5.383,60.03,3.523,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 13:40:00,PUMP_B,running,72.14,57.06,2.747,,,,1.81,5.567,58.54,3.757,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 13:45:00,PUMP_B,running,68.45,56.25,2.681,,,,1.836,5.411,57.17,3.575,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 13:50:00,PUMP_B,running,70.52,57.37,2.679,,,,1.821,5.528,57.97,3.707,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 13:55:00,PUMP_B,running,76.33,58.01,2.685,,,,1.849,5.574,61.01,3.724,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 14:00:00,PUMP_B,running,75.26,56.74,2.808,,,,1.805,5.505,58.79,3.701,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 14:05:00,PUMP_B,running,77.53,58.15,2.815,,,,1.755,5.542,61.82,3.787,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 14:10:00,PUMP_B,running,71.32,56.56,2.809,,,,1.818,5.506,58.89,3.688,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 14:15:00,PUMP_B,running,74.58,57.03,2.699,,,,1.782,5.513,58.71,3.732,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 14:20:00,PUMP_B,running,68.94,56.89,2.619,,,,1.834,5.413,59.05,3.58,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 14:25:00,PUMP_B,running,70.96,55.89,2.576,,,,1.813,5.536,59.61,3.723,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 14:30:00,PUMP_B,running,72.79,56.95,2.687,,,,1.767,5.679,59.57,3.912,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 14:35:00,PUMP_B,running,72.83,57.58,2.937,,,,1.801,5.456,58.55,3.656,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 14:40:00,PUMP_B,running,69.28,55.99,2.627,,,,1.79,5.328,57.06,3.538,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 14:45:00,PUMP_B,running,70.87,56.4,2.81,,,,1.797,5.482,57.97,3.685,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 14:50:00,PUMP_B,running,70.2,56.93,2.699,,,,1.816,5.584,58.17,3.768,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 14:55:00,PUMP_B,running,74.37,58.44,2.634,,,,1.782,5.612,59.84,3.83,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 15:00:00,PUMP_B,running,74.01,56.58,2.871,,,,1.841,5.484,59.44,3.642,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 15:05:00,PUMP_B,running,72.27,55.53,2.612,,,,1.83,5.572,59.49,3.742,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 15:10:00,PUMP_B,running,78.05,57.47,2.803,,,,1.853,5.538,61.66,3.685,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 15:15:00,PUMP_B,running,69.85,55.84,2.692,,,,1.874,5.488,57.81,3.613,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 15:20:00,PUMP_B,running,74.99,56.83,2.792,,,,1.918,5.607,60.62,3.689,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 15:25:00,PUMP_B,running,74.27,56.7,2.82,,,,1.795,5.594,60.02,3.799,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 15:30:00,PUMP_B,running,71.61,56.13,2.634,,,,1.819,5.395,59.36,3.576,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 15:35:00,PUMP_B,running,74.97,57.22,2.824,,,,1.818,5.657,60.03,3.84,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 15:40:00,PUMP_B,running,72.44,56.61,2.619,,,,1.846,5.404,58.68,3.558,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 15:45:00,PUMP_B,running,76.9,56.57,2.892,,,,1.821,5.585,61.51,3.764,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 15:50:00,PUMP_B,running,69.82,55.59,3.001,,,,1.804,5.364,55.98,3.56,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 15:55:00,PUMP_B,running,74.03,56.85,2.765,,,,1.8,5.534,60.13,3.734,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 16:00:00,PUMP_B,running,77.19,57.76,2.676,,,,1.784,5.545,62.07,3.761,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 16:05:00,PUMP_B,running,72.91,57.28,2.626,,,,1.826,5.592,59.76,3.766,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 16:10:00,PUMP_B,running,70.36,55.06,2.594,,,,1.838,5.41,58.35,3.573,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 16:15:00,PUMP_B,running,72.24,56.1,2.709,,,,1.843,5.577,58.93,3.734,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 16:20:00,PUMP_B,running,73.59,57.24,2.645,,,,1.845,5.521,59.89,3.676,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 16:25:00,PUMP_B,running,73.97,56.0,2.646,,,,1.787,5.522,61.03,3.735,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 16:30:00,PUMP_B,running,77.05,57.43,2.686,,,,1.794,5.602,61.48,3.808,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 16:35:00,PUMP_B,running,74.8,56.47,3.019,,,,1.855,5.578,60.36,3.723,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 16:40:00,PUMP_B,running,79.28,57.78,2.714,,,,1.807,5.696,61.59,3.889,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 16:45:00,PUMP_B,running,75.0,57.37,2.745,,,,1.861,5.448,60.24,3.586,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 16:50:00,PUMP_B,running,76.56,57.52,2.707,,,,1.844,5.561,61.01,3.717,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 16:55:00,PUMP_B,running,72.66,55.49,2.687,,,,1.839,5.578,59.52,3.739,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 17:00:00,PUMP_B,running,75.28,57.18,2.633,,,,1.796,5.638,60.3,3.842,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 17:05:00,PUMP_B,running,77.4,56.53,2.804,,,,1.877,5.602,63.32,3.725,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 17:10:00,PUMP_B,running,78.74,58.42,2.791,,,,1.802,5.709,62.88,3.907,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 17:15:00,PUMP_B,running,74.8,57.1,2.74,,,,1.797,5.695,59.67,3.898,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 17:20:00,PUMP_B,running,70.19,56.39,2.628,,,,1.854,5.489,58.06,3.635,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 17:25:00,PUMP_B,running,75.34,57.2,2.718,,,,1.833,5.644,59.25,3.811,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 17:30:00,PUMP_B,running,70.67,56.49,2.653,,,,1.803,5.515,58.07,3.712,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 17:35:00,PUMP_B,running,77.03,56.96,2.766,,,,1.779,5.607,60.92,3.829,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 17:40:00,PUMP_B,running,78.16,57.26,2.69,,,,1.882,5.692,62.53,3.81,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 17:45:00,PUMP_B,running,74.57,56.25,2.738,,,,1.783,5.586,61.0,3.802,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 17:50:00,PUMP_B,running,74.83,56.41,2.955,,,,1.868,5.526,59.93,3.658,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 17:55:00,PUMP_B,running,70.68,56.54,2.638,,,,1.865,5.452,57.66,3.587,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 18:00:00,PUMP_B,running,76.05,57.6,2.719,,,,1.798,5.536,60.33,3.738,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 18:05:00,PUMP_B,running,73.1,55.78,2.777,,,,1.833,5.493,58.96,3.659,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 18:10:00,PUMP_B,running,75.53,57.41,2.692,,,,1.873,5.677,59.65,3.803,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 18:15:00,PUMP_B,running,76.53,57.4,2.667,,,,1.811,5.618,61.18,3.807,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 18:20:00,PUMP_B,running,75.69,56.79,2.638,,,,1.833,5.52,60.81,3.687,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 18:25:00,PUMP_B,running,66.9,55.81,2.622,,,,1.798,5.289,55.54,3.49,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 18:30:00,PUMP_B,running,76.73,58.0,2.698,,,,1.81,5.628,60.54,3.819,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 18:35:00,PUMP_B,running,76.47,56.81,2.75,,,,1.832,5.568,60.8,3.736,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 18:40:00,PUMP_B,running,69.67,55.4,2.553,,,,1.794,5.478,58.42,3.684,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 18:45:00,PUMP_B,running,70.9,55.89,2.776,,,,1.864,5.477,58.29,3.613,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 18:50:00,PUMP_B,running,70.78,56.51,2.697,,,,1.8,5.519,58.8,3.719,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 18:55:00,PUMP_B,running,69.8,56.41,2.549,,,,1.852,5.467,57.87,3.615,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 19:00:00,PUMP_B,running,69.25,55.54,2.578,,,,1.845,5.523,57.59,3.677,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 19:05:00,PUMP_B,running,71.13,55.96,2.562,,,,1.738,5.485,58.49,3.747,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 19:10:00,PUMP_B,running,71.87,56.01,2.769,,,,1.867,5.576,59.63,3.71,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 19:15:00,PUMP_B,running,72.89,55.93,2.61,,,,1.843,5.631,59.74,3.788,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 19:20:00,PUMP_B,running,67.69,56.56,2.621,,,,1.869,5.433,56.38,3.563,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 19:25:00,PUMP_B,running,71.4,56.4,2.597,,,,1.87,5.501,57.98,3.63,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 19:30:00,PUMP_B,running,65.21,54.46,2.461,,,,1.893,5.415,55.12,3.522,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 19:35:00,PUMP_B,running,67.4,55.06,2.556,,,,1.846,5.391,56.66,3.545,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 19:40:00,PUMP_B,running,68.14,55.92,2.625,,,,1.969,5.392,57.46,3.423,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 19:45:00,PUMP_B,running,65.29,55.67,2.556,,,,1.84,5.478,55.43,3.638,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 19:50:00,PUMP_B,running,68.79,55.54,2.641,,,,1.899,5.384,58.03,3.485,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 19:55:00,PUMP_B,running,66.11,55.26,2.533,,,,1.897,5.398,56.3,3.501,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 20:00:00,PUMP_B,running,71.04,55.81,2.609,,,,1.859,5.513,58.19,3.654,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 20:05:00,PUMP_B,running,68.68,55.49,2.598,,,,1.916,5.453,58.88,3.537,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 20:10:00,PUMP_B,running,64.67,55.33,2.656,,,,1.9,5.42,54.91,3.52,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 20:15:00,PUMP_B,running,64.94,54.37,2.507,,,,1.872,5.376,55.97,3.504,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 20:20:00,PUMP_B,running,69.48,56.42,2.656,,,,1.819,5.525,57.92,3.706,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 20:25:00,PUMP_B,running,65.54,55.64,2.819,,,,1.917,5.373,53.8,3.455,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 20:30:00,PUMP_B,running,61.88,54.48,2.426,,,,1.83,5.356,54.41,3.526,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 20:35:00,PUMP_B,running,65.27,55.13,2.558,,,,1.871,5.354,55.57,3.483,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 20:40:00,PUMP_B,running,58.73,54.79,2.578,,,,1.813,5.245,51.77,3.432,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 20:45:00,PUMP_B,running,62.04,54.39,2.423,,,,1.89,5.375,54.88,3.484,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 20:50:00,PUMP_B,running,61.77,54.45,2.405,,,,1.844,5.32,54.51,3.476,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 20:55:00,PUMP_B,running,58.05,52.96,2.404,,,,1.846,5.303,53.1,3.458,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 21:00:00,PUMP_B,running,64.95,55.13,2.576,,,,1.929,5.55,54.92,3.621,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 21:05:00,PUMP_B,running,59.74,54.22,2.503,,,,1.798,5.322,54.94,3.524,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 21:10:00,PUMP_B,running,55.82,52.9,2.532,,,,1.814,5.203,50.73,3.388,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 21:15:00,PUMP_B,running,55.02,53.6,2.372,,,,1.925,5.13,50.51,3.205,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 21:20:00,PUMP_B,running,60.89,54.97,2.477,,,,1.857,5.353,53.74,3.496,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 21:25:00,PUMP_B,running,56.51,53.61,2.341,,,,1.846,5.28,51.01,3.434,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 21:30:00,PUMP_B,running,60.09,55.44,2.503,,,,1.856,5.317,52.62,3.462,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 21:35:00,PUMP_B,running,58.4,53.33,2.371,,,,1.871,5.341,51.37,3.469,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 21:40:00,PUMP_B,running,60.06,53.37,2.39,,,,1.858,5.258,51.61,3.401,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 21:45:00,PUMP_B,running,58.17,53.3,2.402,,,,1.829,5.351,53.02,3.522,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 21:50:00,PUMP_B,running,61.54,54.66,2.404,,,,1.855,5.26,53.25,3.405,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-23 21:55:00,PUMP_B,running,57.47,53.15,2.352,,,,1.861,5.305,51.78,3.443,normal,ok,False,none,normal,,Rutin izlemeye devam et.
